"hill0","hill1","hill2","Nu","M","Jm","Sm","J","timesteps"
463,50.9053563907881,4.57034213581227,0.556769314873964,0.517574931867421,10000,1000,1000,1000
158,6.86880893259091,1.90500864873925,0.0206551000010222,0.343064118968323,10000,1000,1000,1000
281,13.7797558311277,2.41516725033212,0.303423918876797,0.203560963086784,10000,1000,1000,1000
482,54.4005585503867,4.69065153149772,0.524139847559854,0.527470907801762,10000,1000,1000,1000
76,2.18610368243202,1.2508850011383,0.100014866469428,0.00845568208023906,10000,1000,1000,1000
258,14.3687866594089,2.51506524079237,0.136780685093254,0.333326949784532,10000,1000,1000,1000
341,20.7954133498475,2.86779466590198,0.395946365687996,0.209173037996516,10000,1000,1000,1000
309,16.1050194613163,2.54838101354214,0.416109243175015,0.053479203209281,10000,1000,1000,1000
483,61.8209502345474,5.19205408043529,0.528876638179645,0.581942256772891,10000,1000,1000,1000
376,27.3086702107218,3.26334545122286,0.436603390239179,0.252928786212578,10000,1000,1000,1000
422,47.4618274303876,4.58610410456316,0.446230389783159,0.550285220146179,10000,1000,1000,1000
380,24.9507043442651,3.072725261489,0.577980205602944,0.0281464323867112,10000,1000,1000,1000
153,3.94007235433386,1.49029075572643,0.22510065198876,0.00724483653903008,10000,1000,1000,1000
203,6.85617288276868,1.82469764759978,0.277481386810541,0.0418636904563755,10000,1000,1000,1000
28,1.34318640926804,1.08497997126973,0.0325919971335679,0.000549023598432541,10000,1000,1000,1000
141,4.78994371434601,1.63802310267783,0.0028932151850313,0.217202060110867,10000,1000,1000,1000
513,66.8983371584615,5.33828726391423,0.598250501370057,0.508656558115035,10000,1000,1000,1000
366,23.7578721162997,3.0297154491251,0.423961133463308,0.25392361166887,10000,1000,1000,1000
139,3.93856508523448,1.50480031299846,0.146521009504795,0.0339197129476815,10000,1000,1000,1000
192,7.54979030795071,1.92165785266264,0.113819055212662,0.271035145875066,10000,1000,1000,1000
360,26.2258186947965,3.23934902042093,0.44412228288129,0.227110713534057,10000,1000,1000,1000
62,1.96197665581903,1.21526469680361,0.0290993108879775,0.0799232217483222,10000,1000,1000,1000
395,40.2231629985109,4.21645598441597,0.335177921270952,0.564709533238783,10000,1000,1000,1000
327,22.9118259035406,3.09226068994526,0.291809856332839,0.454771414445713,10000,1000,1000,1000
215,7.54735335839514,1.88534109591105,0.273791316244751,0.026997686130926,10000,1000,1000,1000
390,31.1912376627474,3.49890134497778,0.48122864132747,0.266314636543393,10000,1000,1000,1000
303,16.883362699988,2.63123273253523,0.297428142372519,0.251636741124094,10000,1000,1000,1000
383,32.114097117915,3.60492865846196,0.358686206582934,0.409380798367783,10000,1000,1000,1000
294,22.2189017767086,3.14580161316712,0.149639460258186,0.497837985120714,10000,1000,1000,1000
290,21.0635537758592,3.06880255324377,0.162409716518596,0.450007033534348,10000,1000,1000,1000
387,26.7016403906116,3.18303062712079,0.576198517670855,0.0690717782825232,10000,1000,1000,1000
148,4.56375637672226,1.58923894525389,0.0755155855324119,0.186393224308267,10000,1000,1000,1000
280,19.5774264905222,2.97438459982634,0.126489220233634,0.485417500510812,10000,1000,1000,1000
294,15.1655577046056,2.50787472664169,0.368969672033563,0.107440541731194,10000,1000,1000,1000
236,8.701993911197,1.98205840729712,0.291595668671653,0.0792742221616208,10000,1000,1000,1000
396,34.8642221303991,3.75993562990213,0.458315435796976,0.419551461143419,10000,1000,1000,1000
305,20.6382434044647,2.95581645562141,0.27642690371722,0.36186914560385,10000,1000,1000,1000
398,32.7019977816733,3.59187661185474,0.441233879886568,0.314413385465741,10000,1000,1000,1000
424,41.1199848758003,4.08563490766464,0.456429297477007,0.444843953149393,10000,1000,1000,1000
84,2.55175331186605,1.31768277577783,0.0220698293298483,0.113228496769443,10000,1000,1000,1000
399,31.6269101076611,3.51195116983105,0.356329188868403,0.419581148587167,10000,1000,1000,1000
192,8.31076920771843,2.01508898632965,0.0439178730826825,0.343191326642409,10000,1000,1000,1000
217,9.89865019057578,2.15317701268223,0.138584135519341,0.261881420295686,10000,1000,1000,1000
36,1.43333936071787,1.10556852755961,0.0398111960850656,0.0136059788055718,10000,1000,1000,1000
248,10.2474227206608,2.12280873068777,0.381853120727465,0.0719878933858126,10000,1000,1000,1000
344,28.1302286644044,3.45781466113425,0.18389352648519,0.567789744352922,10000,1000,1000,1000
462,47.0328348457045,4.30997327816566,0.574549803324044,0.32833576281555,10000,1000,1000,1000
284,19.8453467668918,2.97477391718234,0.171643866319209,0.456695885304362,10000,1000,1000,1000
411,43.8004072132036,4.34295442503626,0.354308812972158,0.580878715775907,10000,1000,1000,1000
230,14.7775127146767,2.64581062345883,0.0742946727667004,0.44422271749936,10000,1000,1000,1000
334,19.3769752744861,2.76427888256796,0.412594580976292,0.162316586030647,10000,1000,1000,1000
346,22.1066656911976,2.95704012112042,0.370210850145668,0.342904349695891,10000,1000,1000,1000
70,2.01208904036501,1.2180238294182,0.0745880594942719,0.0267881455365568,10000,1000,1000,1000
352,24.803107661004,3.15919832183393,0.34770286269486,0.315215962333605,10000,1000,1000,1000
368,24.7469538303139,3.09394453176251,0.464406500430778,0.111372745921835,10000,1000,1000,1000
494,56.7328382057694,4.79358809656203,0.590803236840293,0.583258216967806,10000,1000,1000,1000
243,12.0589513811746,2.32032558808654,0.115684675052762,0.346084257122129,10000,1000,1000,1000
215,7.62558639862815,1.8956842851564,0.15435032621026,0.141483477316797,10000,1000,1000,1000
192,6.54225817778572,1.79556423810617,0.206448330357671,0.121185365505517,10000,1000,1000,1000
457,50.1193250255794,4.55058429502347,0.56038672523573,0.480258896760642,10000,1000,1000,1000
472,56.1719967046673,4.87700200932482,0.553976047318429,0.506699834251776,10000,1000,1000,1000
336,24.2631545769422,3.16973285491506,0.261590876430273,0.474188333004713,10000,1000,1000,1000
388,35.5047747641255,3.8479890409273,0.385756522044539,0.486128699686378,10000,1000,1000,1000
281,12.3478732324575,2.27244838133505,0.328017865587026,0.104710482805967,10000,1000,1000,1000
201,10.2808385165112,2.22391239564292,0.0297648074571043,0.410767123941332,10000,1000,1000,1000
468,50.2209133520592,4.49397806938701,0.588751130970195,0.497736033517867,10000,1000,1000,1000
457,47.0602701980334,4.32780528338468,0.518751124385744,0.430418697930872,10000,1000,1000,1000
329,27.0946073755084,3.43170899107761,0.242892435751855,0.503119240980595,10000,1000,1000,1000
280,13.4617431173555,2.37839277729685,0.294610471604392,0.186628639977425,10000,1000,1000,1000
366,25.0518468063056,3.1265632816409,0.461220218008384,0.203235816629603,10000,1000,1000,1000
365,28.2201153370091,3.39496323254826,0.304401755193248,0.502396512916312,10000,1000,1000,1000
312,24.4227622450163,3.2608341213683,0.188840270368382,0.481624735845253,10000,1000,1000,1000
186,6.25456980573767,1.77629989626407,0.164356022933498,0.140960834501311,10000,1000,1000,1000
269,15.5441284396119,2.60489929459331,0.160488164657727,0.3748643015977,10000,1000,1000,1000
279,12.9173240634217,2.32807189086002,0.320230258349329,0.164855367410928,10000,1000,1000,1000
220,9.07276397040479,2.05026427906559,0.139245202671736,0.186034369189292,10000,1000,1000,1000
257,21.7371842955826,3.25751998488515,0.075818288186565,0.558914331067353,10000,1000,1000,1000
253,11.2659674279836,2.22482279286457,0.178363359672949,0.268282366124913,10000,1000,1000,1000
440,45.6299248850101,4.32660690180332,0.464920639945194,0.513905813964084,10000,1000,1000,1000
456,49.6058114812695,4.51235030277869,0.492111009266227,0.513028046535328,10000,1000,1000,1000
272,16.304732597598,2.6729963219571,0.201397140836343,0.343516958411783,10000,1000,1000,1000
450,43.7109117331838,4.13688112258405,0.556209274381399,0.340778944082558,10000,1000,1000,1000
175,5.62409184797355,1.70748698894913,0.152910038363189,0.140722428867593,10000,1000,1000,1000
238,9.4389579080638,2.062204331454,0.336521367542446,0.0429631947074085,10000,1000,1000,1000
358,27.863675852367,3.38283549271005,0.362229934986681,0.364600023441017,10000,1000,1000,1000
244,16.7675167740834,2.81640952847674,0.0588706503622234,0.473518187971786,10000,1000,1000,1000
489,53.2861783766285,4.59128390663164,0.593563336227089,0.402590294089168,10000,1000,1000,1000
187,8.13692508773484,2.00368678368199,0.0526877135038376,0.313235436938703,10000,1000,1000,1000
296,14.3724683467422,2.43062982480023,0.283187973266467,0.293672266462818,10000,1000,1000,1000
313,22.6971842823925,3.12423846687375,0.215769846970215,0.449056007573381,10000,1000,1000,1000
473,53.6070741137903,4.72956355587506,0.490088038193062,0.588324372656643,10000,1000,1000,1000
193,10.5855524216522,2.31098457186701,0.0223172402009368,0.388664244208485,10000,1000,1000,1000
398,34.8162099966309,3.74565504015352,0.444206325849518,0.432012991514057,10000,1000,1000,1000
192,8.00021069863763,1.99207155521025,0.0317443140316755,0.339162063226104,10000,1000,1000,1000
231,9.09392184128035,2.03299138418253,0.197426072414964,0.138755279453471,10000,1000,1000,1000
414,37.4586941448006,3.8646745557558,0.488842425355688,0.424056249205023,10000,1000,1000,1000
281,14.7208477818429,2.49193857869794,0.28739524888806,0.236878312379122,10000,1000,1000,1000
350,22.108635684066,2.94701850138222,0.471933627035469,0.0851102231070399,10000,1000,1000,1000
182,6.52613443535425,1.81937268029982,0.121976714255288,0.182812981400639,10000,1000,1000,1000
421,40.4969074416795,4.06871241526906,0.427352327574044,0.500041559943929,10000,1000,1000,1000
330,26.2457636721463,3.38091406392637,0.203346614632756,0.559140218049288,10000,1000,1000,1000
134,4.10394193782686,1.53466501332089,0.122504752501845,0.0732511110138148,10000,1000,1000,1000
323,18.6584545832015,2.74548779081584,0.380554268835112,0.223401667596772,10000,1000,1000,1000
389,35.5609338086427,3.83350328531242,0.394815484900027,0.388909702375531,10000,1000,1000,1000
207,10.6078771555398,2.26365208572903,0.00245617926120758,0.425745381787419,10000,1000,1000,1000
168,6.03961002779278,1.77141014876301,0.0818741354160011,0.23477445342578,10000,1000,1000,1000
204,6.97219249438839,1.83463347692397,0.211525713186711,0.127772607514635,10000,1000,1000,1000
377,27.3988236166153,3.26345194893359,0.566868507955223,0.0716845773160458,10000,1000,1000,1000
328,19.3668127586449,2.78244610401901,0.353881900571287,0.287174480454996,10000,1000,1000,1000
320,20.6881489797755,2.92587586093903,0.291840216703713,0.29340267945081,10000,1000,1000,1000
292,19.4637100985877,2.91472109033891,0.184709973726422,0.473009852925315,10000,1000,1000,1000
229,16.0774405969749,2.77915191400193,0.0596653028391302,0.453696018503979,10000,1000,1000,1000
240,9.35032067534878,2.0447472487926,0.34054058957845,0.0357991077471524,10000,1000,1000,1000
268,16.4768822778992,2.70786961066253,0.170722932508215,0.392072444641963,10000,1000,1000,1000
452,53.0236198841324,4.79060275363845,0.527630279073492,0.390003275871277,10000,1000,1000,1000
413,35.4003940352018,3.71783146326421,0.447178186476231,0.416529372381046,10000,1000,1000,1000
450,52.6711522819109,4.77003653847987,0.425147825712338,0.528941202163696,10000,1000,1000,1000
107,3.39024100445905,1.45077239122108,0.00992153850384057,0.175901346467435,10000,1000,1000,1000
325,22.3040072108387,3.04930110018788,0.338182236207649,0.331898953160271,10000,1000,1000,1000
497,56.4499197409671,4.75249030491977,0.589959635864943,0.552645466849208,10000,1000,1000,1000
194,7.03215878701373,1.85452373975838,0.0851379697211087,0.246600741986185,10000,1000,1000,1000
279,12.8320636206458,2.32099338516888,0.316995438421145,0.183068774454296,10000,1000,1000,1000
228,7.89733854453717,1.90630873813797,0.303579157870263,0.0530250659678131,10000,1000,1000,1000
386,41.0002708233341,4.28706164794649,0.299987384676933,0.578106530383229,10000,1000,1000,1000
387,26.7205170614541,3.18305089061773,0.499844034668058,0.179067108174786,10000,1000,1000,1000
256,17.8663182070349,2.86508323066788,0.0761099162511528,0.465421815728769,10000,1000,1000,1000
220,9.67052583408543,2.11612444504638,0.136646256828681,0.247588046221063,10000,1000,1000,1000
242,14.2939729069437,2.57039013381452,0.0999912429135293,0.439978553820401,10000,1000,1000,1000
360,26.6572417592541,3.27437279389141,0.4295039689634,0.266543605690822,10000,1000,1000,1000
311,19.9742457373717,2.89586470520103,0.253146047797054,0.39107675626874,10000,1000,1000,1000
394,27.8571765604124,3.2520536718939,0.586398032493889,0.00937835373915732,10000,1000,1000,1000
260,11.4930284014078,2.23164472216026,0.22730224323459,0.236159258941188,10000,1000,1000,1000
365,32.0326547420591,3.68682623250611,0.298145415633917,0.491021073656157,10000,1000,1000,1000
492,63.1430549363939,5.23955233264869,0.559809702867642,0.559971153689548,10000,1000,1000,1000
347,21.3302367110269,2.88755291440722,0.510191205516458,0.00418290412053466,10000,1000,1000,1000
237,11.7490864920091,2.29926285632828,0.094024274032563,0.384612334147096,10000,1000,1000,1000
199,10.3329558790636,2.25657226672686,0.0275407940614969,0.398626265209168,10000,1000,1000,1000
167,7.07519065937128,1.91058463889949,0.0737072610296309,0.251427155407146,10000,1000,1000,1000
347,23.655781878114,3.08229100525845,0.332111343042925,0.380668183648959,10000,1000,1000,1000
120,3.34124849021316,1.42683476682666,0.150068271718919,0.0295186693780124,10000,1000,1000,1000
191,8.09076897070644,1.99241289170837,0.0872485435567796,0.274088821699843,10000,1000,1000,1000
239,8.86844064628042,1.99330250358792,0.301518819713965,0.0672857140190899,10000,1000,1000,1000
76,2.2421329207138,1.2621258743377,0.0289292177651077,0.0805974586866796,10000,1000,1000,1000
404,31.4848533192232,3.47338001556085,0.574903966672718,0.0690005393698812,10000,1000,1000,1000
71,1.97538507865377,1.21001212432148,0.067591419769451,0.0371863320004195,10000,1000,1000,1000
197,8.04181281810248,1.97583943538411,0.0796093397308141,0.236831634957343,10000,1000,1000,1000
298,19.4293651321783,2.8856531098684,0.227952525392175,0.416443108627573,10000,1000,1000,1000
227,10.6618442131434,2.21129351825646,0.0927825260907412,0.339701394829899,10000,1000,1000,1000
220,11.1368973389723,2.27807038326258,0.0783672780264169,0.342173934169114,10000,1000,1000,1000
381,27.9143854569541,3.29884936134285,0.459904653718695,0.263284074235707,10000,1000,1000,1000
164,4.80237413034892,1.60548691207068,0.238439485291019,0.0443189320620149,10000,1000,1000,1000
309,15.2331409597555,2.4768783406897,0.421317151654512,0.100583538087085,10000,1000,1000,1000
410,34.0537390322435,3.63358889575245,0.50222464450635,0.374925970612094,10000,1000,1000,1000
271,13.4399309882404,2.3929627750711,0.319316787784919,0.137058042129502,10000,1000,1000,1000
383,31.1030267973667,3.53754395398372,0.393509618751705,0.384119837684557,10000,1000,1000,1000
370,30.7074415269088,3.56341089691059,0.28818919127807,0.510703545296565,10000,1000,1000,1000
475,60.2771848364347,5.16721094621966,0.533486974239349,0.525749259581789,10000,1000,1000,1000
291,20.6425401885058,3.00643376826412,0.212412465456873,0.450266778795049,10000,1000,1000,1000
384,28.9205738828783,3.35949258224047,0.504256454436108,0.0937891172245145,10000,1000,1000,1000
267,10.8322504033593,2.15413248776455,0.362765731522813,0.126280061434954,10000,1000,1000,1000
329,27.1571446086107,3.43187387177151,0.2623343675863,0.460038699489087,10000,1000,1000,1000
396,40.3016952586485,4.199986560043,0.302776509337127,0.586196113424376,10000,1000,1000,1000
365,30.4775855867963,3.55030426107526,0.284749289089814,0.471023247297853,10000,1000,1000,1000
194,9.64182990988253,2.1593328525219,0.0341712122317404,0.358657550951466,10000,1000,1000,1000
279,12.9998460463154,2.335171892003,0.335238965414464,0.201297372160479,10000,1000,1000,1000
345,24.6139382779338,3.15917836089196,0.347142615448683,0.339243152551353,10000,1000,1000,1000
333,22.8481623648795,3.06042503182848,0.330549425398931,0.351399079849944,10000,1000,1000,1000
232,8.39451362654363,1.9598005706939,0.309696285892278,0.0457230457104743,10000,1000,1000,1000
345,20.1396603567544,2.80143433437926,0.478390698647127,0.0807729866355658,10000,1000,1000,1000
459,44.9668673634524,4.18781513308876,0.573115029092878,0.394567134138197,10000,1000,1000,1000
317,18.8162463944021,2.76382048433194,0.376953551592305,0.245465546753257,10000,1000,1000,1000
340,27.9396062410587,3.44523455156832,0.239244156656787,0.491333840880543,10000,1000,1000,1000
251,9.6830162227875,2.06246803174553,0.353358603967354,0.0635775131173432,10000,1000,1000,1000
393,31.0079050628515,3.48570512328949,0.421633614320308,0.38450073916465,10000,1000,1000,1000
356,30.208390382306,3.5895042894577,0.299585860362276,0.54300478817895,10000,1000,1000,1000
159,6.36091630787046,1.83379239269563,0.0185828898567706,0.297691286215559,10000,1000,1000,1000
179,5.52349017146348,1.68556749686483,0.204778967052698,0.0595172141678631,10000,1000,1000,1000
375,25.8789533990654,3.16015674377457,0.532946273451671,0.0779562114737928,10000,1000,1000,1000
224,11.2221505617349,2.27147795984937,0.128659141296521,0.311006430722773,10000,1000,1000,1000
193,8.48098982741031,2.03801301882718,0.0969275421928614,0.26038339426741,10000,1000,1000,1000
248,12.7628059640794,2.37780462054996,0.159558180067688,0.321795463655144,10000,1000,1000,1000
310,21.8314906372479,3.05926406343694,0.236071936413646,0.355054632341489,10000,1000,1000,1000
366,27.466615757448,3.31042519101162,0.331241815304384,0.408616591477767,10000,1000,1000,1000
316,28.4169380752263,3.62786782951931,0.171025567408651,0.587543188501149,10000,1000,1000,1000
467,47.717207088776,4.32817991378265,0.559508985467255,0.433874126058072,10000,1000,1000,1000
156,5.16821154262729,1.66798437432237,0.0993746973574162,0.168052589194849,10000,1000,1000,1000
479,56.0055811965551,4.8550759819391,0.566781002702191,0.553469072375447,10000,1000,1000,1000
92,2.53609473049566,1.3087120964259,0.0523449196480215,0.0708093943074346,10000,1000,1000,1000
309,17.9328568254899,2.70948373496919,0.309028975479305,0.278129248414189,10000,1000,1000,1000
124,3.57372390827636,1.46147550567052,0.0677588505204767,0.149562489939854,10000,1000,1000,1000
155,4.13892063332968,1.51973836184362,0.201194687979296,0.0411574475001544,10000,1000,1000,1000
399,32.5777855306325,3.56531660011419,0.441107665188611,0.356434852676466,10000,1000,1000,1000
246,10.5808614077018,2.16023779897693,0.37699561198242,0.0708802103530616,10000,1000,1000,1000
322,18.0453917812882,2.69203641786871,0.426351795019582,0.179289549496025,10000,1000,1000,1000
394,30.6494367966154,3.44744372048137,0.487041501235217,0.28367786295712,10000,1000,1000,1000
323,19.8465282104742,2.83850603750238,0.323994949506596,0.31160872746259,10000,1000,1000,1000
286,25.419805707043,3.49259569712216,0.0969993636477739,0.550911530619487,10000,1000,1000,1000
405,33.4860749344817,3.61949023099599,0.463792884489521,0.358317715069279,10000,1000,1000,1000
266,17.331770317065,2.7716186252772,0.147504350077361,0.419788090512156,10000,1000,1000,1000
235,12.9176842010986,2.43663529904827,0.105597404809669,0.404445595666766,10000,1000,1000,1000
372,25.5872735827031,3.14889221971718,0.482240539463237,0.156784255849198,10000,1000,1000,1000
161,4.53023098980363,1.56957288782576,0.170379038946703,0.0815300700254738,10000,1000,1000,1000
436,52.6832448809112,4.89442720518417,0.393229223834351,0.592507482692599,10000,1000,1000,1000
232,9.35399208857013,2.06213629071174,0.197302905516699,0.214285099273548,10000,1000,1000,1000
390,35.0726142862407,3.81787222345253,0.457578179519623,0.490834320243448,10000,1000,1000,1000
192,8.32271475674922,2.02072455099502,0.0712261690758169,0.326114266645163,10000,1000,1000,1000
225,11.8540937094767,2.36902827198341,0.120364271616563,0.324851751420647,10000,1000,1000,1000
164,4.71265429572946,1.59336649660134,0.22737909774296,0.0584992268588394,10000,1000,1000,1000
433,42.3333230171156,4.13561509003233,0.46369213568978,0.439803775493056,10000,1000,1000,1000
273,13.3678372918666,2.38554170881127,0.393421037122607,0.0683911277912557,10000,1000,1000,1000
472,48.5656128380588,4.38200573166349,0.597790754400194,0.414548626122996,10000,1000,1000,1000
424,43.1268178591357,4.23732404511902,0.430965271918103,0.525620687473565,10000,1000,1000,1000
377,28.0804524857717,3.32276693448175,0.397636222885922,0.342912906222045,10000,1000,1000,1000
212,7.07981796597691,1.8347546566073,0.268667689338326,0.0640901753213257,10000,1000,1000,1000
343,26.5542785548411,3.33324444681482,0.345328236138448,0.465144090447575,10000,1000,1000,1000
475,58.1385995033988,5.00786234387988,0.498967813979834,0.472896051267162,10000,1000,1000,1000
249,10.0089806612088,2.09834524493986,0.32120773633942,0.080580691806972,10000,1000,1000,1000
278,24.7805032639257,3.46656498076062,0.0941317272372544,0.577511097025126,10000,1000,1000,1000
363,25.0015327372755,3.1373730148273,0.363022811617702,0.339867961825803,10000,1000,1000,1000
279,13.3727933848231,2.37111788723915,0.365130634093657,0.133123446581885,10000,1000,1000,1000
221,8.31997622794739,1.97597998727467,0.286674548126757,0.110263099009171,10000,1000,1000,1000
456,48.0742787186857,4.41821009472642,0.527994482964277,0.429174529295415,10000,1000,1000,1000
82,2.30089510703661,1.2706706345475,0.0171229439321905,0.0877461651340127,10000,1000,1000,1000
226,17.6763394262232,3.00136261862889,0.0180466930847615,0.532244820334017,10000,1000,1000,1000
314,20.6757847875855,2.93590910425418,0.331743450276554,0.299339358648285,10000,1000,1000,1000
254,11.4840245469604,2.23828815721738,0.261317785223946,0.128998952452093,10000,1000,1000,1000
324,18.9664481744527,2.76385103948443,0.476400973275304,0.0505748975090682,10000,1000,1000,1000
340,18.8841586249775,2.71024744559183,0.430341760441661,0.105444843973964,10000,1000,1000,1000
237,9.82105609317716,2.09818674701325,0.214706856803969,0.195877636782825,10000,1000,1000,1000
285,22.6822935249314,3.22441267323162,0.142871185345575,0.487969591096044,10000,1000,1000,1000
336,20.3117988536296,2.85738777609515,0.420453030103818,0.21310060210526,10000,1000,1000,1000
327,19.3872637521533,2.79159617886321,0.310084449313581,0.261580509971827,10000,1000,1000,1000
393,38.757773193213,4.06742158011193,0.390502458857372,0.535821725707501,10000,1000,1000,1000
361,23.4256204971964,3.01910489578057,0.408475881256163,0.249913433985785,10000,1000,1000,1000
257,23.2005777225783,3.42639419979994,0.0851034561172128,0.558819200936705,10000,1000,1000,1000
153,4.82092228578673,1.62575719641422,0.135998529754579,0.106405701907352,10000,1000,1000,1000
409,30.1460814187543,3.36039572020012,0.550343278935179,0.271309468522668,10000,1000,1000,1000
217,7.67253348148284,1.89575616025963,0.23914430947043,0.167957274382934,10000,1000,1000,1000
271,13.9512948801038,2.43789463419394,0.239154904196039,0.314605745533481,10000,1000,1000,1000
125,4.53500959069499,1.6212395348988,0.0245861870236695,0.243698283936828,10000,1000,1000,1000
236,8.86637648669673,1.99884866317,0.316803015349433,0.0679433262906969,10000,1000,1000,1000
111,2.79034221199639,1.33922592741395,0.0859935238491744,0.0724005182739347,10000,1000,1000,1000
343,27.8770983680719,3.43250998860414,0.218608745466918,0.490764155611396,10000,1000,1000,1000
158,4.86780170252868,1.62177590949192,0.221323778713122,0.00956062492914498,10000,1000,1000,1000
52,1.65495326934051,1.14864104278228,0.0411998220719397,0.0298543451819569,10000,1000,1000,1000
274,13.2359235144226,2.37805342059206,0.226278250711039,0.300656843651086,10000,1000,1000,1000
193,6.5267604132185,1.80021890661903,0.281388153880835,0.0242977421265095,10000,1000,1000,1000
154,4.84160396207087,1.6298165152567,0.21601878865622,0.0423424996901304,10000,1000,1000,1000
140,4.18409482181681,1.54602994969218,0.0978375074453652,0.184186915587634,10000,1000,1000,1000
440,47.396428551672,4.43639977285632,0.480669919028878,0.387265692511573,10000,1000,1000,1000
281,21.6476857740098,3.14504969178516,0.103252287721261,0.507667611166835,10000,1000,1000,1000
396,32.0825255999529,3.5515651747726,0.363982209563255,0.376686345878988,10000,1000,1000,1000
240,9.3618281435404,2.04476397289463,0.240461996896192,0.115464311186224,10000,1000,1000,1000
255,14.7865646858693,2.56328757010594,0.138974692393094,0.353419068222865,10000,1000,1000,1000
56,1.84874249379528,1.19157982035742,0.0667427084874362,0.00986540098674595,10000,1000,1000,1000
252,11.1021024441707,2.21793421607117,0.235190556384623,0.280003807833418,10000,1000,1000,1000
348,31.2245839948929,3.69962041894511,0.277569741848856,0.517753047449514,10000,1000,1000,1000
354,25.8248907841979,3.23884541638603,0.256641752226278,0.472563714673743,10000,1000,1000,1000
394,30.0853456968025,3.40945510088587,0.464951058849692,0.313419643370435,10000,1000,1000,1000
229,11.8642743019792,2.347957980944,0.155985329160467,0.339998598815873,10000,1000,1000,1000
146,4.49727420486926,1.58128267325323,0.0767001596745104,0.174684324301779,10000,1000,1000,1000
373,24.442472593066,3.05127360160139,0.520808118861169,0.0684315002057701,10000,1000,1000,1000
237,9.85332953282859,2.10420883851883,0.310573740815744,0.0343628198839724,10000,1000,1000,1000
349,27.0822771739769,3.34589157972932,0.30687875635922,0.390629536891356,10000,1000,1000,1000
344,25.6244265215449,3.25019338650655,0.256614599889144,0.417037505703047,10000,1000,1000,1000
355,25.0541608341197,3.15953769644433,0.382351567503065,0.289425720786676,10000,1000,1000,1000
350,29.2976292082242,3.52308678772002,0.194981228839606,0.553150878846645,10000,1000,1000,1000
382,28.160621271786,3.31090745351494,0.487415281031281,0.226652096724138,10000,1000,1000,1000
279,23.1402991176988,3.3056321360334,0.112287246901542,0.535216463869438,10000,1000,1000,1000
431,35.032496372607,3.63409067783072,0.595036815432832,0.171076394850388,10000,1000,1000,1000
240,9.92263773662459,2.11023887904112,0.238517176173627,0.135138798225671,10000,1000,1000,1000
233,11.5126587516968,2.28530684815052,0.153445625631139,0.311466825334355,10000,1000,1000,1000
146,4.6851148278926,1.60937816846326,0.195960497204214,0.0278053547255695,10000,1000,1000,1000
324,22.1580065007711,3.04894780811148,0.319583267904818,0.272370568150654,10000,1000,1000,1000
482,62.0645432392876,5.23867398684043,0.501128740841523,0.577419094741344,10000,1000,1000,1000
413,31.4790038737049,3.44789540464512,0.549492342118174,0.169656272046268,10000,1000,1000,1000
335,18.0482521863947,2.65752478141864,0.450744498660788,0.0362162312027067,10000,1000,1000,1000
281,20.1166972594518,2.99562638547725,0.163426908943802,0.465439849393442,10000,1000,1000,1000
370,22.6573494304456,2.92762329685522,0.494924483215436,0.0760694364085793,10000,1000,1000,1000
214,8.53409751818416,2.0040963729864,0.146268365113065,0.230365745443851,10000,1000,1000,1000
350,23.194659861705,3.03962454557619,0.377122402377427,0.312375665456057,10000,1000,1000,1000
526,70.2703633022376,5.4642420003497,0.577790136309341,0.53200093768537,10000,1000,1000,1000
272,12.0006897975587,2.25867217180367,0.356219647452235,0.0654582062736154,10000,1000,1000,1000
271,11.910669424151,2.25187693942904,0.37909590639174,0.0371135559864342,10000,1000,1000,1000
435,41.1069544146128,4.03727209599017,0.563934855675325,0.307383792148903,10000,1000,1000,1000
373,26.5140745360667,3.21671663299845,0.403947161044925,0.37279508812353,10000,1000,1000,1000
374,25.4079766170701,3.12681746265025,0.536678173346445,0.197701345989481,10000,1000,1000,1000
377,25.9530657565382,3.16019669064211,0.447362309368327,0.305808214657009,10000,1000,1000,1000
171,5.7194290703384,1.72095712751603,0.122969100018963,0.184737549349666,10000,1000,1000,1000
341,21.031052403885,2.87769784172667,0.404473253013566,0.208202595915645,10000,1000,1000,1000
139,4.85884108063153,1.64649707746768,0.0808357976842672,0.179198538092896,10000,1000,1000,1000
378,24.5231638949757,3.05121774100052,0.597210783837363,0.0141059128101915,10000,1000,1000,1000
364,25.3229587705736,3.14875340852563,0.412594849755988,0.213689902564511,10000,1000,1000,1000
358,23.7983394233119,3.05077092981404,0.550649468880147,0.0321522968821228,10000,1000,1000,1000
389,29.9930276253217,3.42177480615654,0.423834594804794,0.324722326593474,10000,1000,1000,1000
387,33.3650262029703,3.70181166662974,0.336536622745916,0.469245488941669,10000,1000,1000,1000
81,2.1680357288612,1.24258796280188,0.106223749089986,0.00936945942230523,10000,1000,1000,1000
420,37.5524466780862,3.84973706295874,0.499538955045864,0.379524877527729,10000,1000,1000,1000
365,24.808967120731,3.10478011947201,0.416762970155105,0.224461645027623,10000,1000,1000,1000
361,23.6673118218394,3.02978888431061,0.488515975372866,0.191674674488604,10000,1000,1000,1000
427,40.4569069320551,4.03652245517441,0.489262485969812,0.450869184779003,10000,1000,1000,1000
